Filename,Referee,Time,ARI
BNG(credit-g)_OpenML,DBS,333.90591526031494,0.0
BNG(credit-g)_OpenML,HAC,276.09500646591187,0.004522669620738329
BNG(credit-g)_OpenML,INERTIA,327.1930377483368,0.0
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,KM,258.6060664653778,0.010883015254284782
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,DBS,252.92957258224487,0.009971917993661168
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,HAC,308.0763156414032,0.012663062417106867
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,280.10282945632935,-1.825141471721782e-05
BNG(cylinder-bands)_OpenML,KM,716.3497354984283,0.00843234027399854
BNG(cylinder-bands)_OpenML,DBS,448.10487627983093,0.0
BNG(cylinder-bands)_OpenML,HAC,712.6666843891144,0.008441856902731273
BNG(cylinder-bands)_OpenML,INERTIA,531.553582906723,0.00845061102812147
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,KM,430.8527958393097,0.009247555057107363
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,DBS,415.92406368255615,5.7827213896034145e-05
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,HAC,405.8784370422363,0.008271926140319436
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,397.3914225101471,5.8725326185705736e-05
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,KM,391.7107107639313,0.7748443737224423
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,DBS,306.20660281181335,0.7716837831000963
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,HAC,397.94382643699646,0.7750608797515957
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,325.2086670398712,0.7772395729362273
BNG(elevators)_OpenML,KM,408.57594323158264,0.00112909866450525
BNG(elevators)_OpenML,DBS,288.11554861068726,0.001060042073070613
BNG(elevators)_OpenML,HAC,338.4308886528015,0.0010903207320361928
BNG(elevators)_OpenML,INERTIA,349.84607219696045,0.0010776531285504737
BNG(eucalyptus)_OpenML,KM,314.4738504886627,-0.0011719658421789395
BNG(eucalyptus)_OpenML,DBS,250.22250390052795,-0.0008057001903696994
BNG(eucalyptus)_OpenML,HAC,437.9442992210388,-0.003304590518451157
BNG(eucalyptus)_OpenML,INERTIA,312.31707096099854,-0.0030131103680116882
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,KM,385.36765789985657,0.1363224476694041
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,DBS,213.3719527721405,-8.97952268286845e-05
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,HAC,256.3220167160034,0.1385322138535711
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,215.02059030532837,3.5895615784066187e-06
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,KM,337.49065804481506,0.14744767985900264
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,DBS,273.180296421051,0.150649851344077
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,HAC,342.81633853912354,0.15171856205921774
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,285.6540586948395,0.2290087576839411
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,KM,376.8384509086609,0.09002865221750299
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,DBS,217.36332941055298,0.10109071405484935
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,HAC,280.4917182922363,0.10040635819780364
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,311.5756025314331,0.06614608894459936
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,KM,331.18437910079956,0.10066833497368022
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,DBS,238.87267136573792,0.0
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,HAC,434.45351934432983,0.10414774175839157
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,312.60264682769775,0.10471168578161998
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,KM,599.681135892868,-0.006800407915657974
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,DBS,281.3966112136841,0.00715474771629331
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,HAC,606.0472810268402,-0.006353933397063683
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,310.9494833946228,0.007105918943563048
BNG(kr-vs-kp)_OpenML,KM,662.4390807151794,0.015749788359939294
BNG(kr-vs-kp)_OpenML,DBS,364.11756563186646,0.015386165092121483
BNG(kr-vs-kp)_OpenML,HAC,519.512255191803,0.015717229338605167
BNG(kr-vs-kp)_OpenML,INERTIA,364.27500557899475,0.0
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,KM,660.9773325920105,0.014401041877855621
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,DBS,360.7784583568573,0.01431964385226933
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,HAC,515.1509187221527,0.015090578109362918
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,INERTIA,367.0523908138275,0.0
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,KM,441.65441131591797,0.01667992782318085
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,DBS,358.0964632034302,0.008943086486656867
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,HAC,499.95051431655884,0.01190367417604413
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,INERTIA,401.1953475475311,0.0
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,KM,483.47701716423035,0.0
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,DBS,358.49760341644287,0.008927074543958805
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,HAC,483.7763912677765,0.012377023222079708
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,INERTIA,431.21592354774475,0.008592198685223845
